qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	MarmosetClass	OldWorldClass
XP_054101518.1|immunoglobulin_lambda_variable_5-39_[Callithrix_jacchus]	3123	30.233	129	78	4	106	234	99	215	1.14e-11	55.8	unknown	class II
XP_054101518.1|immunoglobulin_lambda_variable_5-39_[Callithrix_jacchus]	103221696	28.333	120	74	4	106	225	102	209	1.19e-11	55.8	unknown	class II
XP_054101518.1|immunoglobulin_lambda_variable_5-39_[Callithrix_jacchus]	103221696	28.333	120	74	4	106	225	102	209	1.48e-11	55.8	unknown	class II
XP_054101661.1|guanine_nucleotide-binding_protein_G(i)_subunit_alpha-2_isoform_X2_[Callithrix_jacchus]	2775	68.317	303	95	1	1	303	53	354	8.87e-159	440.0	unknown	
XP_054101661.1|guanine_nucleotide-binding_protein_G(i)_subunit_alpha-2_isoform_X2_[Callithrix_jacchus]	2775	67.657	303	97	1	1	303	53	354	2.2999999999999997e-156	434.0	unknown	
XP_054101661.1|guanine_nucleotide-binding_protein_G(i)_subunit_alpha-2_isoform_X2_[Callithrix_jacchus]	2775	67.219	302	98	1	2	303	12	312	6.04e-155	429.0	unknown	
XP_054101661.1|guanine_nucleotide-binding_protein_G(i)_subunit_alpha-2_isoform_X2_[Callithrix_jacchus]	2775	67.219	302	98	1	2	303	12	312	6.04e-155	429.0	unknown	
XP_054103328.1|major_histocompatibility_complex_class_I-related_gene_protein_isoform_X7_[Callithrix_jacchus]	715737	44.554	202	105	5	2	198	8	207	5.59e-54	170.0	class I	class I
XP_054103328.1|major_histocompatibility_complex_class_I-related_gene_protein_isoform_X7_[Callithrix_jacchus]	100187576	45.05	202	104	5	2	198	8	207	1.4999999999999999e-53	168.0	class I	class I
XP_054103328.1|major_histocompatibility_complex_class_I-related_gene_protein_isoform_X7_[Callithrix_jacchus]	699243	43.564	202	107	5	2	198	8	207	8.46e-52	164.0	class I	class I
XP_054103328.1|major_histocompatibility_complex_class_I-related_gene_protein_isoform_X7_[Callithrix_jacchus]	719702	47.09	189	93	5	15	198	21	207	1.82e-51	163.0	class I	class I
XP_054103328.1|major_histocompatibility_complex_class_I-related_gene_protein_isoform_X7_[Callithrix_jacchus]	723473	46.774	186	92	5	18	198	21	204	2.13e-51	163.0	class I	class I
XP_054103328.1|major_histocompatibility_complex_class_I-related_gene_protein_isoform_X7_[Callithrix_jacchus]	723473	46.774	186	92	5	18	198	21	204	2.13e-51	163.0	class I	class I
XP_054103328.1|major_histocompatibility_complex_class_I-related_gene_protein_isoform_X7_[Callithrix_jacchus]	723473	46.774	186	92	5	18	198	21	204	2.4e-51	163.0	class I	class I
XP_054103328.1|major_histocompatibility_complex_class_I-related_gene_protein_isoform_X7_[Callithrix_jacchus]	699243	42.995	207	107	7	1	198	1	205	3.9e-51	160.0	class I	class I
XP_054103328.1|major_histocompatibility_complex_class_I-related_gene_protein_isoform_X7_[Callithrix_jacchus]	723473	46.774	186	92	5	18	198	21	204	4.26e-51	163.0	class I	class I
XP_054103328.1|major_histocompatibility_complex_class_I-related_gene_protein_isoform_X7_[Callithrix_jacchus]	100141394	46.237	186	93	5	18	198	24	207	1.02e-50	161.0	class I	class I
XP_054103349.1|T-cell_surface_glycoprotein_CD1a-like_isoform_X1_[Callithrix_jacchus]	3105	29.412	221	143	6	113	324	119	335	1.71e-20	84.0	unknown	class I
XP_054103349.1|T-cell_surface_glycoprotein_CD1a-like_isoform_X1_[Callithrix_jacchus]	720309	27.67	206	143	5	113	316	116	317	5.49e-18	76.6	unknown	class I
XP_054103349.1|T-cell_surface_glycoprotein_CD1a-like_isoform_X1_[Callithrix_jacchus]	3105	28.507	221	145	6	113	324	119	335	2.61e-17	74.7	unknown	class I
XP_054103349.1|T-cell_surface_glycoprotein_CD1a-like_isoform_X1_[Callithrix_jacchus]	715737	27.638	199	138	5	118	314	124	318	1.06e-16	72.8	unknown	class I
XP_054103349.1|T-cell_surface_glycoprotein_CD1a-like_isoform_X1_[Callithrix_jacchus]	100424348	26.866	201	141	5	113	311	116	312	1.07e-16	72.8	unknown	class I
XP_054103349.1|T-cell_surface_glycoprotein_CD1a-like_isoform_X1_[Callithrix_jacchus]	100424348	26.222	225	153	6	113	328	116	336	1.24e-16	72.4	unknown	class I
XP_054103349.1|T-cell_surface_glycoprotein_CD1a-like_isoform_X1_[Callithrix_jacchus]	699243	27.315	216	149	6	101	314	109	318	1.87e-16	72.0	unknown	class I
XP_054103349.1|T-cell_surface_glycoprotein_CD1a-like_isoform_X1_[Callithrix_jacchus]	100424348	26.866	201	141	5	113	311	116	312	2.16e-16	72.0	unknown	class I
XP_054103349.1|T-cell_surface_glycoprotein_CD1a-like_isoform_X1_[Callithrix_jacchus]	720132	27.941	204	141	5	113	314	162	361	3.96e-16	71.2	unknown	class I
XP_054103349.1|T-cell_surface_glycoprotein_CD1a-like_isoform_X1_[Callithrix_jacchus]	3105	27.149	221	148	6	113	324	116	332	4.27e-16	70.9	unknown	class I
XP_054103350.1|T-cell_surface_glycoprotein_CD1a-like_isoform_X2_[Callithrix_jacchus]	3105	29.412	221	143	6	24	235	119	335	4.41e-21	83.6	unknown	class I
XP_054103350.1|T-cell_surface_glycoprotein_CD1a-like_isoform_X2_[Callithrix_jacchus]	720309	27.67	206	143	5	24	227	116	317	2.05e-18	75.9	unknown	class I
XP_054103350.1|T-cell_surface_glycoprotein_CD1a-like_isoform_X2_[Callithrix_jacchus]	3105	27.826	230	153	6	15	235	110	335	3.42e-18	75.5	unknown	class I
XP_054103350.1|T-cell_surface_glycoprotein_CD1a-like_isoform_X2_[Callithrix_jacchus]	100424348	26.222	225	153	6	24	239	116	336	2.59e-17	72.8	unknown	class I
XP_054103350.1|T-cell_surface_glycoprotein_CD1a-like_isoform_X2_[Callithrix_jacchus]	715737	27.638	199	138	5	29	225	124	318	2.7e-17	72.8	unknown	class I
XP_054103350.1|T-cell_surface_glycoprotein_CD1a-like_isoform_X2_[Callithrix_jacchus]	100424348	26.222	225	153	6	24	239	116	336	5.62e-17	72.0	unknown	class I
XP_054103350.1|T-cell_surface_glycoprotein_CD1a-like_isoform_X2_[Callithrix_jacchus]	100424348	26.866	201	141	5	24	222	116	312	5.95e-17	71.6	unknown	class I
XP_054103350.1|T-cell_surface_glycoprotein_CD1a-like_isoform_X2_[Callithrix_jacchus]	106995452	25.909	220	150	6	24	234	149	364	1.18e-16	71.2	unknown	class I
XP_054103350.1|T-cell_surface_glycoprotein_CD1a-like_isoform_X2_[Callithrix_jacchus]	699243	28.079	203	140	5	25	225	120	318	1.23e-16	70.9	unknown	class I
XP_054103350.1|T-cell_surface_glycoprotein_CD1a-like_isoform_X2_[Callithrix_jacchus]	720132	27.941	204	141	5	24	225	162	361	1.27e-16	70.9	unknown	class I
XP_054103351.1|T-cell_surface_glycoprotein_CD1c_[Callithrix_jacchus]	3105	24.554	224	151	8	114	326	119	335	1.06e-13	63.9	unknown	class I
XP_054103351.1|T-cell_surface_glycoprotein_CD1c_[Callithrix_jacchus]	106996676	27.326	172	117	5	119	287	124	290	4e-13	62.0	unknown	class I
XP_054103351.1|T-cell_surface_glycoprotein_CD1c_[Callithrix_jacchus]	719702	25.98	204	141	7	114	314	119	315	6.66e-13	61.6	unknown	class I
XP_054103351.1|T-cell_surface_glycoprotein_CD1c_[Callithrix_jacchus]	100141394	26.554	177	122	5	114	287	119	290	1.03e-12	60.8	unknown	class I
XP_054103351.1|T-cell_surface_glycoprotein_CD1c_[Callithrix_jacchus]	106995452	26.066	211	146	7	114	321	149	352	1.35e-12	60.5	unknown	class I
XP_054103351.1|T-cell_surface_glycoprotein_CD1c_[Callithrix_jacchus]	721575	26.131	199	137	7	119	314	124	315	1.42e-12	60.5	unknown	class I
XP_054103351.1|T-cell_surface_glycoprotein_CD1c_[Callithrix_jacchus]	106995452	26.066	211	146	7	114	321	162	365	1.45e-12	60.5	unknown	class I
XP_054103351.1|T-cell_surface_glycoprotein_CD1c_[Callithrix_jacchus]	720309	22.837	289	188	11	49	329	72	333	1.62e-12	60.1	unknown	class I
XP_054103351.1|T-cell_surface_glycoprotein_CD1c_[Callithrix_jacchus]	100426197	25.98	204	141	7	114	314	119	315	1.77e-12	60.1	unknown	class I
XP_054103351.1|T-cell_surface_glycoprotein_CD1c_[Callithrix_jacchus]	699243	26.214	206	142	7	115	317	120	318	2.32e-12	59.7	unknown	class I
XP_054103359.1|T-cell_surface_glycoprotein_CD1a-like_[Callithrix_jacchus]	3105	25.837	209	143	5	32	232	131	335	1.28e-16	70.9	unknown	class I
XP_054103359.1|T-cell_surface_glycoprotein_CD1a-like_[Callithrix_jacchus]	100424348	23.944	213	150	5	32	236	128	336	1.95e-14	64.3	unknown	class I
XP_054103359.1|T-cell_surface_glycoprotein_CD1a-like_[Callithrix_jacchus]	106996676	24.883	213	148	5	32	236	128	336	2.45e-14	64.3	unknown	class I
XP_054103359.1|T-cell_surface_glycoprotein_CD1a-like_[Callithrix_jacchus]	100424348	23.944	213	150	5	32	236	128	336	3.19e-14	63.9	unknown	class I
XP_054103359.1|T-cell_surface_glycoprotein_CD1a-like_[Callithrix_jacchus]	699243	26.042	192	137	4	32	222	131	318	3.37e-14	63.9	unknown	class I
XP_054103359.1|T-cell_surface_glycoprotein_CD1a-like_[Callithrix_jacchus]	100424348	24.339	189	138	4	32	219	128	312	4.24e-14	63.5	unknown	class I
XP_054103359.1|T-cell_surface_glycoprotein_CD1a-like_[Callithrix_jacchus]	719250	25.837	209	143	5	32	232	128	332	4.25e-14	63.5	unknown	class I
XP_054103359.1|T-cell_surface_glycoprotein_CD1a-like_[Callithrix_jacchus]	719250	25.837	209	143	5	32	232	142	346	4.56e-14	63.5	unknown	class I
XP_054103359.1|T-cell_surface_glycoprotein_CD1a-like_[Callithrix_jacchus]	3105	26.066	211	140	7	32	232	131	335	5.84e-14	63.2	unknown	class I
XP_054103359.1|T-cell_surface_glycoprotein_CD1a-like_[Callithrix_jacchus]	719250	25.837	209	143	5	32	232	142	346	6.37e-14	63.2	unknown	class I
XP_054103422.1|antigen-presenting_glycoprotein_CD1d_isoform_X2_[Callithrix_jacchus]	720132	26.829	246	161	9	78	316	128	361	8.52e-17	73.2	unknown	class I
XP_054103422.1|antigen-presenting_glycoprotein_CD1d_isoform_X2_[Callithrix_jacchus]	3105	25.6	250	162	8	91	323	83	325	1.25e-16	72.8	unknown	class I
XP_054103422.1|antigen-presenting_glycoprotein_CD1d_isoform_X2_[Callithrix_jacchus]	100187576	27.572	243	163	8	78	316	85	318	1.26e-16	72.4	unknown	class I
XP_054103422.1|antigen-presenting_glycoprotein_CD1d_isoform_X2_[Callithrix_jacchus]	3106	26.957	230	152	9	78	301	85	304	1.74e-16	72.0	unknown	class I
XP_054103422.1|antigen-presenting_glycoprotein_CD1d_isoform_X2_[Callithrix_jacchus]	719702	27.126	247	156	9	84	313	76	315	2.8e-16	71.6	unknown	class I
XP_054103422.1|antigen-presenting_glycoprotein_CD1d_isoform_X2_[Callithrix_jacchus]	719702	27.126	247	156	9	84	313	87	326	3.98e-16	71.2	unknown	class I
XP_054103422.1|antigen-presenting_glycoprotein_CD1d_isoform_X2_[Callithrix_jacchus]	719702	27.126	247	156	9	84	313	119	358	4.34e-16	71.2	unknown	class I
XP_054103422.1|antigen-presenting_glycoprotein_CD1d_isoform_X2_[Callithrix_jacchus]	3106	26.446	242	161	10	78	313	85	315	6.96e-16	70.5	unknown	class I
XP_054103422.1|antigen-presenting_glycoprotein_CD1d_isoform_X2_[Callithrix_jacchus]	719702	27.126	247	156	9	84	313	76	315	7.78e-16	70.5	unknown	class I
XP_054103422.1|antigen-presenting_glycoprotein_CD1d_isoform_X2_[Callithrix_jacchus]	106996676	27.083	240	152	9	84	306	76	309	8.78e-16	70.1	unknown	class I
XP_054103423.1|T-cell_surface_glycoprotein_CD1a-like_[Callithrix_jacchus]	717969	37.634	93	52	4	57	145	118	208	8.15e-14	60.8	unknown	class II
XP_054103423.1|T-cell_surface_glycoprotein_CD1a-like_[Callithrix_jacchus]	717969	37.634	93	52	4	57	145	118	208	8.15e-14	60.8	unknown	class II
XP_054103423.1|T-cell_surface_glycoprotein_CD1a-like_[Callithrix_jacchus]	3120	35.052	97	57	3	54	146	115	209	1.98e-13	59.3	unknown	class II
XP_054103423.1|T-cell_surface_glycoprotein_CD1a-like_[Callithrix_jacchus]	3120	35.052	97	57	3	54	146	115	209	1.98e-13	59.3	unknown	class II
XP_054103423.1|T-cell_surface_glycoprotein_CD1a-like_[Callithrix_jacchus]	3120	35.052	97	57	3	54	146	115	209	1.98e-13	59.3	unknown	class II
XP_054103423.1|T-cell_surface_glycoprotein_CD1a-like_[Callithrix_jacchus]	3120	35.052	97	57	3	54	146	115	209	1.98e-13	59.3	unknown	class II
XP_054103423.1|T-cell_surface_glycoprotein_CD1a-like_[Callithrix_jacchus]	3120	35.052	97	57	3	54	146	115	209	5.21e-13	58.2	unknown	class II
XP_054103423.1|T-cell_surface_glycoprotein_CD1a-like_[Callithrix_jacchus]	3120	35.417	96	56	3	54	145	115	208	5.41e-13	58.5	unknown	class II
XP_054103423.1|T-cell_surface_glycoprotein_CD1a-like_[Callithrix_jacchus]	3120	35.417	96	56	3	54	145	115	208	5.41e-13	58.5	unknown	class II
XP_054103423.1|T-cell_surface_glycoprotein_CD1a-like_[Callithrix_jacchus]	3120	35.417	96	56	3	54	145	115	208	5.41e-13	58.5	unknown	class II
XP_054106636.1|IgG_receptor_FcRn_large_subunit_p51_isoform_X1_[Callithrix_jacchus]	720132	32.153	339	208	8	2	326	50	380	1.86e-48	161.0	unknown	class I
XP_054106636.1|IgG_receptor_FcRn_large_subunit_p51_isoform_X1_[Callithrix_jacchus]	100187576	32.53	332	202	9	14	326	9	337	3.32e-47	157.0	unknown	class I
XP_054106636.1|IgG_receptor_FcRn_large_subunit_p51_isoform_X1_[Callithrix_jacchus]	3105	31.546	317	200	8	24	326	24	337	8.35e-47	156.0	unknown	class I
XP_054106636.1|IgG_receptor_FcRn_large_subunit_p51_isoform_X1_[Callithrix_jacchus]	711832	32.229	332	203	9	14	326	9	337	1.44e-45	153.0	unknown	class I
XP_054106636.1|IgG_receptor_FcRn_large_subunit_p51_isoform_X1_[Callithrix_jacchus]	715737	31.627	332	205	9	14	326	9	337	4.06e-45	152.0	unknown	class I
XP_054106636.1|IgG_receptor_FcRn_large_subunit_p51_isoform_X1_[Callithrix_jacchus]	711832	32.229	332	203	9	14	326	9	337	5.18e-45	152.0	unknown	class I
XP_054106636.1|IgG_receptor_FcRn_large_subunit_p51_isoform_X1_[Callithrix_jacchus]	719250	31.212	330	205	8	12	327	28	349	8.79e-45	151.0	unknown	class I
XP_054106636.1|IgG_receptor_FcRn_large_subunit_p51_isoform_X1_[Callithrix_jacchus]	699243	31.515	330	206	9	14	326	9	335	9.27e-45	151.0	unknown	class I
XP_054106636.1|IgG_receptor_FcRn_large_subunit_p51_isoform_X1_[Callithrix_jacchus]	699243	31.325	332	206	9	14	326	9	337	1.28e-44	150.0	unknown	class I
XP_054106636.1|IgG_receptor_FcRn_large_subunit_p51_isoform_X1_[Callithrix_jacchus]	719250	31.307	329	204	8	12	326	28	348	1.4e-44	150.0	unknown	class I
XP_054106637.1|IgG_receptor_FcRn_large_subunit_p51_isoform_X2_[Callithrix_jacchus]	699243	33.755	237	139	7	14	234	9	243	3.9200000000000004e-33	115.0	unknown	class I
XP_054106637.1|IgG_receptor_FcRn_large_subunit_p51_isoform_X2_[Callithrix_jacchus]	719702	32.995	197	121	4	29	215	28	223	7.499999999999999e-30	107.0	unknown	class I
XP_054106637.1|IgG_receptor_FcRn_large_subunit_p51_isoform_X2_[Callithrix_jacchus]	3105	37.931	145	84	3	96	234	193	337	3.48e-25	95.9	unknown	class I
XP_054106637.1|IgG_receptor_FcRn_large_subunit_p51_isoform_X2_[Callithrix_jacchus]	3105	37.931	145	84	3	96	234	193	337	4.6e-25	95.5	unknown	class I
XP_054106637.1|IgG_receptor_FcRn_large_subunit_p51_isoform_X2_[Callithrix_jacchus]	100187576	38.462	143	82	3	98	234	195	337	5.26e-24	92.4	unknown	class I
XP_054106637.1|IgG_receptor_FcRn_large_subunit_p51_isoform_X2_[Callithrix_jacchus]	100187576	32.323	99	58	4	14	105	9	105	1.16e-07	44.7	unknown	class I
XP_054106637.1|IgG_receptor_FcRn_large_subunit_p51_isoform_X2_[Callithrix_jacchus]	720132	37.931	145	84	3	96	234	236	380	6.21e-24	92.8	unknown	class I
XP_054106637.1|IgG_receptor_FcRn_large_subunit_p51_isoform_X2_[Callithrix_jacchus]	720132	29.245	106	66	3	2	105	50	148	2.47e-07	43.9	unknown	class I
XP_054106637.1|IgG_receptor_FcRn_large_subunit_p51_isoform_X2_[Callithrix_jacchus]	106995452	36.62	142	84	3	96	231	223	364	8.119999999999999e-24	92.4	unknown	class I
XP_054106637.1|IgG_receptor_FcRn_large_subunit_p51_isoform_X2_[Callithrix_jacchus]	106995452	36.62	142	84	3	96	231	236	377	1.02e-23	92.4	unknown	class I
XP_054106637.1|IgG_receptor_FcRn_large_subunit_p51_isoform_X2_[Callithrix_jacchus]	711832	37.241	145	85	3	96	234	193	337	2.32e-23	90.9	unknown	class I
XP_054106637.1|IgG_receptor_FcRn_large_subunit_p51_isoform_X2_[Callithrix_jacchus]	719250	35.766	137	83	2	103	234	198	334	2.51e-23	90.9	unknown	class I
XP_054106637.1|IgG_receptor_FcRn_large_subunit_p51_isoform_X2_[Callithrix_jacchus]	719250	31.646	79	51	2	29	105	25	102	6.63e-06	39.3	unknown	class I
XP_054107661.1|UL16-binding_protein_3_isoform_X1_[Callithrix_jacchus]	715737	25.234	214	142	8	64	269	1	204	5.99e-12	58.5	unknown	class I
XP_054107661.1|UL16-binding_protein_3_isoform_X1_[Callithrix_jacchus]	3106	25.263	190	131	8	86	269	20	204	7.17e-12	58.5	unknown	class I
XP_054107661.1|UL16-binding_protein_3_isoform_X1_[Callithrix_jacchus]	100187576	24.186	215	143	7	64	269	1	204	2.73e-11	56.6	unknown	class I
XP_054107661.1|UL16-binding_protein_3_isoform_X1_[Callithrix_jacchus]	720132	23.469	196	138	5	81	269	57	247	2.74e-11	56.6	unknown	class I
XP_054107661.1|UL16-binding_protein_3_isoform_X1_[Callithrix_jacchus]	3105	23.834	193	134	6	86	271	20	206	2.8e-11	56.6	unknown	class I
XP_054107661.1|UL16-binding_protein_3_isoform_X1_[Callithrix_jacchus]	711832	23.81	210	150	6	64	269	1	204	3.07e-11	56.6	unknown	class I
XP_054107661.1|UL16-binding_protein_3_isoform_X1_[Callithrix_jacchus]	699243	24.762	210	138	8	71	269	2	202	3.13e-11	56.2	unknown	class I
XP_054107661.1|UL16-binding_protein_3_isoform_X1_[Callithrix_jacchus]	699243	24.762	210	138	8	71	269	2	202	3.19e-11	56.6	unknown	class I
XP_054107661.1|UL16-binding_protein_3_isoform_X1_[Callithrix_jacchus]	711832	23.81	210	150	6	64	269	1	204	5.34e-11	55.8	unknown	class I
XP_054107661.1|UL16-binding_protein_3_isoform_X1_[Callithrix_jacchus]	699243	24.762	210	138	8	71	269	2	202	5.51e-11	55.8	unknown	class I
XP_054107662.1|UL16-binding_protein_2-like_[Callithrix_jacchus]	699243	27.397	219	129	13	94	297	27	230	1.81e-09	50.8	unknown	class I
XP_054107662.1|UL16-binding_protein_2-like_[Callithrix_jacchus]	100424348	25.472	212	142	10	94	297	24	227	2.02e-09	50.4	unknown	class I
XP_054107662.1|UL16-binding_protein_2-like_[Callithrix_jacchus]	100424348	25.472	212	142	10	94	297	24	227	2.55e-09	50.1	unknown	class I
XP_054107662.1|UL16-binding_protein_2-like_[Callithrix_jacchus]	720372	24.286	210	147	9	94	297	27	230	2.77e-09	50.1	unknown	class I
XP_054107662.1|UL16-binding_protein_2-like_[Callithrix_jacchus]	100424348	25.472	212	142	10	94	297	24	227	3.11e-09	50.1	unknown	class I
XP_054107662.1|UL16-binding_protein_2-like_[Callithrix_jacchus]	106996081	26.389	216	135	12	94	297	27	230	3.29e-09	50.1	unknown	class I
XP_054107662.1|UL16-binding_protein_2-like_[Callithrix_jacchus]	100141394	23.333	210	149	9	94	297	27	230	3.73e-09	49.7	unknown	class I
XP_054107662.1|UL16-binding_protein_2-like_[Callithrix_jacchus]	720132	26.778	239	140	14	76	297	53	273	4.11e-09	49.7	unknown	class I
XP_054107662.1|UL16-binding_protein_2-like_[Callithrix_jacchus]	711832	27.854	219	128	13	94	297	27	230	5.2e-09	49.3	unknown	class I
XP_054107662.1|UL16-binding_protein_2-like_[Callithrix_jacchus]	106996676	25.472	212	142	10	94	297	24	227	7.44e-09	48.9	unknown	class I
XP_054107663.1|UL16-binding_protein_3-like_[Callithrix_jacchus]	720132	25.907	193	129	7	55	239	66	252	3.92e-13	61.6	unknown	class I
XP_054107663.1|UL16-binding_protein_3-like_[Callithrix_jacchus]	3106	25.532	188	130	7	58	239	26	209	1.19e-12	60.1	unknown	class I
XP_054107663.1|UL16-binding_protein_3-like_[Callithrix_jacchus]	3105	26.203	187	130	7	58	239	26	209	4.47e-12	58.2	unknown	class I
XP_054107663.1|UL16-binding_protein_3-like_[Callithrix_jacchus]	100424348	26.738	187	129	7	58	239	23	206	5.48e-12	58.2	unknown	class I
XP_054107663.1|UL16-binding_protein_3-like_[Callithrix_jacchus]	100424348	26.738	187	129	7	58	239	23	206	6.08e-12	57.8	unknown	class I
XP_054107663.1|UL16-binding_protein_3-like_[Callithrix_jacchus]	100424348	26.738	187	129	7	58	239	23	206	1.22e-11	57.0	unknown	class I
XP_054107663.1|UL16-binding_protein_3-like_[Callithrix_jacchus]	715737	25.263	190	128	7	58	239	26	209	1.62e-11	56.6	unknown	class I
XP_054107663.1|UL16-binding_protein_3-like_[Callithrix_jacchus]	711832	24.599	187	133	7	58	239	26	209	2.38e-11	56.2	unknown	class I
XP_054107663.1|UL16-binding_protein_3-like_[Callithrix_jacchus]	711832	24.599	187	133	7	58	239	26	209	3.75e-11	55.5	unknown	class I
XP_054107663.1|UL16-binding_protein_3-like_[Callithrix_jacchus]	106996676	26.203	187	130	7	58	239	23	206	4.55e-11	55.5	unknown	class I
XP_054107828.1|class_I_histocompatibility_antigen,_Gogo-A*0401_alpha_chain-like_[Callithrix_jacchus]	715737	79.787	94	19	0	11	104	115	208	1.34e-52	166.0	class I	class I
XP_054107828.1|class_I_histocompatibility_antigen,_Gogo-A*0401_alpha_chain-like_[Callithrix_jacchus]	715737	64.407	59	15	2	93	150	288	341	4.19e-07	42.0	class I	class I
XP_054107828.1|class_I_histocompatibility_antigen,_Gogo-A*0401_alpha_chain-like_[Callithrix_jacchus]	719250	79.787	94	19	0	11	104	112	205	2.42e-51	162.0	class I	class I
XP_054107828.1|class_I_histocompatibility_antigen,_Gogo-A*0401_alpha_chain-like_[Callithrix_jacchus]	719250	79.787	94	19	0	11	104	112	205	3.77e-51	162.0	class I	class I
XP_054107828.1|class_I_histocompatibility_antigen,_Gogo-A*0401_alpha_chain-like_[Callithrix_jacchus]	714964	78.723	94	20	0	11	104	112	205	1.02e-50	161.0	class I	class I
XP_054107828.1|class_I_histocompatibility_antigen,_Gogo-A*0401_alpha_chain-like_[Callithrix_jacchus]	100426197	79.787	94	19	0	11	104	115	208	1.28e-49	158.0	class I	class I
XP_054107828.1|class_I_histocompatibility_antigen,_Gogo-A*0401_alpha_chain-like_[Callithrix_jacchus]	699243	74.737	95	24	0	10	104	114	208	1.97e-49	158.0	class I	class I
XP_054107828.1|class_I_histocompatibility_antigen,_Gogo-A*0401_alpha_chain-like_[Callithrix_jacchus]	699243	70.833	48	9	1	103	150	299	341	1.02e-06	40.8	class I	class I
XP_054107828.1|class_I_histocompatibility_antigen,_Gogo-A*0401_alpha_chain-like_[Callithrix_jacchus]	100424348	76.596	94	22	0	11	104	112	205	2.02e-49	157.0	class I	class I
